d_10_bw_4_r_810.npz, elapsed time 93.07 sec
d_10_bw_4_r_843.npz, elapsed time 94.29 sec
d_10_bw_4_r_871.npz, elapsed time 93.87 sec
d_10_bw_4_r_902.npz, elapsed time 83.71 sec
d_10_bw_4_r_928.npz, elapsed time 65.79 sec
d_10_bw_4_r_948.npz, elapsed time 65.39 sec
d_10_bw_4_r_969.npz, elapsed time 76.16 sec
d_10_bw_4_r_995.npz, elapsed time 83.16 sec
d_10_bw_4_r_1020.npz, elapsed time 93.73 sec
d_10_bw_4_r_1050.npz, elapsed time 93.52 sec
d_10_bw_4_r_1078.npz, elapsed time 93.18 sec
d_10_bw_4_r_1107.npz, elapsed time 93.27 sec
d_10_bw_4_r_1136.npz, elapsed time 93.08 sec
d_10_bw_4_r_1167.npz, elapsed time 93.49 sec
d_10_bw_4_r_1195.npz, elapsed time 93.50 sec
d_10_bw_4_r_1227.npz, elapsed time 74.86 sec
d_10_bw_4_r_1250.npz, elapsed time 65.50 sec
d_10_bw_4_r_1273.npz, elapsed time 67.55 sec
d_10_bw_4_r_1296.npz, elapsed time 65.42 sec
d_10_bw_4_r_1312.npz, elapsed time 88.44 sec
d_10_bw_4_r_1341.npz, elapsed time 87.21 sec
d_12_bw_4_r_370.npz, elapsed time 187.16 sec
d_12_bw_4_r_409.npz, elapsed time 187.40 sec
d_12_bw_4_r_438.npz, elapsed time 186.46 sec
d_12_bw_4_r_466.npz, elapsed time 186.64 sec
d_12_bw_4_r_496.npz, elapsed time 186.51 sec
d_12_bw_4_r_527.npz, elapsed time 167.27 sec
d_12_bw_4_r_551.npz, elapsed time 185.55 sec
d_12_bw_4_r_579.npz, elapsed time 185.98 sec
d_12_bw_4_r_610.npz, elapsed time 185.79 sec
d_12_bw_4_r_638.npz, elapsed time 186.10 sec
d_12_bw_4_r_669.npz, elapsed time 150.00 sec
d_12_bw_4_r_695.npz, elapsed time 149.10 sec
d_12_bw_4_r_719.npz, elapsed time 185.82 sec
d_12_bw_4_r_747.npz, elapsed time 185.68 sec
d_12_bw_4_r_779.npz, elapsed time 184.93 sec
d_12_bw_4_r_808.npz, elapsed time 186.44 sec
d_12_bw_4_r_836.npz, elapsed time 187.12 sec
d_12_bw_4_r_865.npz, elapsed time 168.35 sec
d_12_bw_4_r_892.npz, elapsed time 186.18 sec
d_12_bw_4_r_922.npz, elapsed time 185.39 sec
d_12_bw_4_r_953.npz, elapsed time 185.85 sec
d_12_bw_4_r_984.npz, elapsed time 185.70 sec
d_12_bw_4_r_1013.npz, elapsed time 186.54 sec
d_12_bw_4_r_1044.npz, elapsed time 185.79 sec
d_12_bw_4_r_1074.npz, elapsed time 186.10 sec
d_12_bw_4_r_1103.npz, elapsed time 185.48 sec
d_12_bw_4_r_1132.npz, elapsed time 186.61 sec
d_12_bw_4_r_1163.npz, elapsed time 185.97 sec
d_12_bw_4_r_1192.npz, elapsed time 158.90 sec
d_12_bw_4_r_1214.npz, elapsed time 187.99 sec
d_12_bw_4_r_1245.npz, elapsed time 188.05 sec
d_12_bw_4_r_1275.npz, elapsed time 188.70 sec
d_12_bw_4_r_1307.npz, elapsed time 187.57 sec
d_12_bw_4_r_1336.npz, elapsed time 185.34 sec
d_4_bw_4_r_384.npz, elapsed time 11.34 sec
d_4_bw_4_r_419.npz, elapsed time 11.34 sec
d_4_bw_4_r_450.npz, elapsed time 11.34 sec
d_4_bw_4_r_481.npz, elapsed time 11.34 sec
d_4_bw_4_r_511.npz, elapsed time 11.33 sec
d_4_bw_4_r_543.npz, elapsed time 11.33 sec
d_4_bw_4_r_572.npz, elapsed time 11.34 sec
d_4_bw_4_r_604.npz, elapsed time 11.34 sec
d_4_bw_4_r_634.npz, elapsed time 11.34 sec
d_4_bw_4_r_664.npz, elapsed time 11.33 sec
d_4_bw_4_r_697.npz, elapsed time 11.09 sec
d_4_bw_4_r_728.npz, elapsed time 6.56 sec
d_4_bw_4_r_739.npz, elapsed time 7.05 sec
d_4_bw_4_r_764.npz, elapsed time 6.77 sec
d_4_bw_4_r_784.npz, elapsed time 9.39 sec
d_4_bw_4_r_809.npz, elapsed time 11.20 sec
d_4_bw_4_r_840.npz, elapsed time 11.37 sec
d_4_bw_4_r_871.npz, elapsed time 11.33 sec
d_4_bw_4_r_904.npz, elapsed time 11.31 sec
d_4_bw_4_r_935.npz, elapsed time 11.35 sec
d_4_bw_4_r_966.npz, elapsed time 7.85 sec
d_4_bw_4_r_987.npz, elapsed time 6.40 sec
d_4_bw_4_r_1005.npz, elapsed time 10.86 sec
d_4_bw_4_r_1036.npz, elapsed time 11.28 sec
d_4_bw_4_r_1067.npz, elapsed time 10.88 sec
d_4_bw_4_r_1098.npz, elapsed time 11.36 sec
d_4_bw_4_r_1128.npz, elapsed time 11.24 sec
d_4_bw_4_r_1159.npz, elapsed time 11.24 sec
d_4_bw_4_r_1190.npz, elapsed time 11.20 sec
d_4_bw_4_r_1222.npz, elapsed time 11.26 sec
d_4_bw_4_r_1253.npz, elapsed time 11.26 sec
d_4_bw_4_r_1283.npz, elapsed time 11.27 sec
d_4_bw_4_r_1316.npz, elapsed time 11.25 sec
d_4_bw_4_r_1350.npz, elapsed time 8.90 sec
d_6_bw_4_r_375.npz, elapsed time 13.36 sec
d_6_bw_4_r_395.npz, elapsed time 12.97 sec
d_6_bw_4_r_421.npz, elapsed time 13.60 sec
d_6_bw_4_r_427.npz, elapsed time 19.71 sec
d_6_bw_4_r_456.npz, elapsed time 20.58 sec
d_6_bw_4_r_487.npz, elapsed time 20.60 sec
d_6_bw_4_r_519.npz, elapsed time 20.54 sec
d_6_bw_4_r_548.npz, elapsed time 20.50 sec
d_6_bw_4_r_581.npz, elapsed time 20.51 sec
d_6_bw_4_r_611.npz, elapsed time 20.48 sec
d_6_bw_4_r_642.npz, elapsed time 20.47 sec
d_6_bw_4_r_672.npz, elapsed time 20.49 sec
d_6_bw_4_r_703.npz, elapsed time 20.45 sec
d_6_bw_4_r_733.npz, elapsed time 20.44 sec
d_6_bw_4_r_765.npz, elapsed time 20.44 sec
d_6_bw_4_r_795.npz, elapsed time 20.43 sec
d_6_bw_4_r_825.npz, elapsed time 20.42 sec
d_6_bw_4_r_856.npz, elapsed time 20.41 sec
d_6_bw_4_r_888.npz, elapsed time 20.40 sec
d_6_bw_4_r_918.npz, elapsed time 20.40 sec
d_6_bw_4_r_948.npz, elapsed time 20.40 sec
d_6_bw_4_r_979.npz, elapsed time 20.41 sec
d_6_bw_4_r_1009.npz, elapsed time 20.42 sec
d_6_bw_4_r_1039.npz, elapsed time 20.41 sec
d_6_bw_4_r_1070.npz, elapsed time 20.43 sec
d_6_bw_4_r_1101.npz, elapsed time 20.41 sec
d_6_bw_4_r_1130.npz, elapsed time 20.41 sec
d_6_bw_4_r_1161.npz, elapsed time 20.40 sec
d_6_bw_4_r_1194.npz, elapsed time 20.40 sec
d_6_bw_4_r_1223.npz, elapsed time 20.40 sec
d_6_bw_4_r_1253.npz, elapsed time 20.37 sec
d_6_bw_4_r_1282.npz, elapsed time 20.38 sec
d_6_bw_4_r_1312.npz, elapsed time 20.38 sec
d_6_bw_4_r_1343.npz, elapsed time 19.68 sec
d_8_bw_4_r_373.npz, elapsed time 41.75 sec
d_8_bw_4_r_407.npz, elapsed time 41.78 sec
d_8_bw_4_r_437.npz, elapsed time 36.82 sec
d_8_bw_4_r_457.npz, elapsed time 28.17 sec
d_8_bw_4_r_483.npz, elapsed time 32.78 sec
d_8_bw_4_r_510.npz, elapsed time 41.54 sec
d_8_bw_4_r_539.npz, elapsed time 41.50 sec
d_8_bw_4_r_569.npz, elapsed time 41.35 sec
d_8_bw_4_r_598.npz, elapsed time 41.70 sec
d_8_bw_4_r_628.npz, elapsed time 41.81 sec
d_8_bw_4_r_658.npz, elapsed time 41.32 sec
d_8_bw_4_r_688.npz, elapsed time 41.32 sec
d_8_bw_4_r_717.npz, elapsed time 41.22 sec
d_8_bw_4_r_746.npz, elapsed time 41.36 sec
d_8_bw_4_r_775.npz, elapsed time 41.35 sec
d_8_bw_4_r_806.npz, elapsed time 41.26 sec
d_8_bw_4_r_835.npz, elapsed time 41.38 sec
d_8_bw_4_r_866.npz, elapsed time 37.90 sec
d_8_bw_4_r_891.npz, elapsed time 28.10 sec
d_8_bw_4_r_912.npz, elapsed time 33.51 sec
d_8_bw_4_r_937.npz, elapsed time 36.19 sec
d_8_bw_4_r_960.npz, elapsed time 28.45 sec
d_8_bw_4_r_983.npz, elapsed time 33.43 sec
d_8_bw_4_r_1007.npz, elapsed time 41.27 sec
d_8_bw_4_r_1037.npz, elapsed time 41.33 sec
d_8_bw_4_r_1065.npz, elapsed time 41.45 sec
d_8_bw_4_r_1096.npz, elapsed time 37.71 sec
d_8_bw_4_r_1120.npz, elapsed time 29.66 sec
d_8_bw_4_r_1142.npz, elapsed time 28.70 sec
d_8_bw_4_r_1164.npz, elapsed time 29.53 sec
d_8_bw_4_r_1188.npz, elapsed time 38.59 sec
d_8_bw_4_r_1212.npz, elapsed time 41.41 sec
d_8_bw_4_r_1240.npz, elapsed time 41.45 sec
d_8_bw_4_r_1274.npz, elapsed time 41.44 sec
d_8_bw_4_r_1302.npz, elapsed time 41.27 sec
d_8_bw_4_r_1334.npz, elapsed time 41.38 sec
d_10_bw_4_r_364.npz, elapsed time 76.59 sec
d_10_bw_4_r_395.npz, elapsed time 65.05 sec
d_10_bw_4_r_421.npz, elapsed time 72.49 sec
d_10_bw_4_r_449.npz, elapsed time 91.65 sec
d_10_bw_4_r_477.npz, elapsed time 92.88 sec
d_10_bw_4_r_508.npz, elapsed time 92.80 sec
d_10_bw_4_r_536.npz, elapsed time 92.62 sec
d_10_bw_4_r_564.npz, elapsed time 92.47 sec
d_10_bw_4_r_592.npz, elapsed time 92.97 sec
d_10_bw_4_r_620.npz, elapsed time 91.77 sec
d_10_bw_4_r_650.npz, elapsed time 93.12 sec
d_10_bw_4_r_679.npz, elapsed time 93.49 sec
d_10_bw_4_r_709.npz, elapsed time 83.16 sec
d_10_bw_4_r_737.npz, elapsed time 64.70 sec
d_10_bw_4_r_760.npz, elapsed time 89.39 sec
d_10_bw_4_r_789.npz, elapsed time 93.91 sec
d_10_bw_4_r_817.npz, elapsed time 75.67 sec
d_10_bw_4_r_836.npz, elapsed time 65.95 sec
d_10_bw_4_r_858.npz, elapsed time 93.91 sec
d_10_bw_4_r_889.npz, elapsed time 93.11 sec
d_10_bw_4_r_917.npz, elapsed time 93.84 sec
d_10_bw_4_r_950.npz, elapsed time 93.99 sec
d_10_bw_4_r_979.npz, elapsed time 68.24 sec
d_10_bw_4_r_1002.npz, elapsed time 79.84 sec
d_10_bw_4_r_1028.npz, elapsed time 93.39 sec
d_10_bw_4_r_1057.npz, elapsed time 91.75 sec
d_10_bw_4_r_1085.npz, elapsed time 93.22 sec
d_10_bw_4_r_1116.npz, elapsed time 93.16 sec
d_10_bw_4_r_1147.npz, elapsed time 92.84 sec
d_10_bw_4_r_1175.npz, elapsed time 92.96 sec
d_10_bw_4_r_1205.npz, elapsed time 93.10 sec
d_10_bw_4_r_1233.npz, elapsed time 92.96 sec
d_10_bw_4_r_1262.npz, elapsed time 93.22 sec
d_10_bw_4_r_1293.npz, elapsed time 92.83 sec
d_10_bw_4_r_1320.npz, elapsed time 92.91 sec
d_10_bw_4_r_1350.npz, elapsed time 83.62 sec
d_12_bw_4_r_380.npz, elapsed time 187.52 sec
d_12_bw_4_r_411.npz, elapsed time 187.54 sec
d_12_bw_4_r_441.npz, elapsed time 167.44 sec
d_12_bw_4_r_458.npz, elapsed time 176.49 sec
d_12_bw_4_r_487.npz, elapsed time 186.98 sec
d_12_bw_4_r_519.npz, elapsed time 186.37 sec
d_12_bw_4_r_549.npz, elapsed time 186.81 sec
d_12_bw_4_r_577.npz, elapsed time 186.29 sec
d_12_bw_4_r_609.npz, elapsed time 186.04 sec
d_12_bw_4_r_637.npz, elapsed time 186.20 sec
d_12_bw_4_r_668.npz, elapsed time 185.53 sec
d_12_bw_4_r_698.npz, elapsed time 162.57 sec
d_12_bw_4_r_725.npz, elapsed time 167.53 sec
d_12_bw_4_r_753.npz, elapsed time 186.62 sec
d_12_bw_4_r_783.npz, elapsed time 186.44 sec
d_12_bw_4_r_812.npz, elapsed time 185.99 sec
d_12_bw_4_r_842.npz, elapsed time 185.08 sec
d_12_bw_4_r_870.npz, elapsed time 150.62 sec
d_12_bw_4_r_893.npz, elapsed time 157.71 sec
d_12_bw_4_r_918.npz, elapsed time 185.60 sec
d_12_bw_4_r_948.npz, elapsed time 186.69 sec
d_12_bw_4_r_978.npz, elapsed time 187.28 sec
d_12_bw_4_r_1008.npz, elapsed time 187.37 sec
d_12_bw_4_r_1038.npz, elapsed time 187.05 sec
d_12_bw_4_r_1068.npz, elapsed time 187.02 sec
d_12_bw_4_r_1099.npz, elapsed time 187.13 sec
d_12_bw_4_r_1129.npz, elapsed time 187.63 sec
d_12_bw_4_r_1159.npz, elapsed time 187.61 sec
d_12_bw_4_r_1187.npz, elapsed time 186.60 sec
d_12_bw_4_r_1218.npz, elapsed time 186.87 sec
d_12_bw_4_r_1247.npz, elapsed time 185.76 sec
d_12_bw_4_r_1277.npz, elapsed time 185.76 sec
d_12_bw_4_r_1308.npz, elapsed time 185.00 sec
d_12_bw_4_r_1338.npz, elapsed time 184.37 sec
d_4_bw_4_r_376.npz, elapsed time 11.16 sec
d_4_bw_4_r_408.npz, elapsed time 11.15 sec
d_4_bw_4_r_441.npz, elapsed time 11.18 sec
d_4_bw_4_r_472.npz, elapsed time 11.15 sec
d_4_bw_4_r_502.npz, elapsed time 11.16 sec
d_4_bw_4_r_533.npz, elapsed time 11.13 sec
d_4_bw_4_r_564.npz, elapsed time 11.17 sec
d_4_bw_4_r_596.npz, elapsed time 11.21 sec
d_4_bw_4_r_627.npz, elapsed time 11.17 sec
d_4_bw_4_r_659.npz, elapsed time 11.19 sec
d_4_bw_4_r_693.npz, elapsed time 11.19 sec
d_4_bw_4_r_722.npz, elapsed time 11.18 sec
d_4_bw_4_r_753.npz, elapsed time 11.19 sec
d_4_bw_4_r_785.npz, elapsed time 11.18 sec
d_4_bw_4_r_815.npz, elapsed time 11.17 sec
d_4_bw_4_r_847.npz, elapsed time 11.17 sec
d_4_bw_4_r_878.npz, elapsed time 11.15 sec
d_4_bw_4_r_909.npz, elapsed time 11.15 sec
d_4_bw_4_r_940.npz, elapsed time 11.14 sec
d_4_bw_4_r_971.npz, elapsed time 11.14 sec
d_4_bw_4_r_1001.npz, elapsed time 11.17 sec
d_4_bw_4_r_1032.npz, elapsed time 11.14 sec
d_4_bw_4_r_1063.npz, elapsed time 11.19 sec
d_4_bw_4_r_1093.npz, elapsed time 11.23 sec
d_4_bw_4_r_1124.npz, elapsed time 11.21 sec
d_4_bw_4_r_1153.npz, elapsed time 11.21 sec
d_4_bw_4_r_1185.npz, elapsed time 11.20 sec
d_4_bw_4_r_1218.npz, elapsed time 11.19 sec
d_4_bw_4_r_1249.npz, elapsed time 10.82 sec
d_4_bw_4_r_1278.npz, elapsed time 6.80 sec
d_4_bw_4_r_1299.npz, elapsed time 11.25 sec
d_4_bw_4_r_1330.npz, elapsed time 11.38 sec
d_4_bw_4_r_1361.npz, elapsed time 8.14 sec
d_6_bw_4_r_391.npz, elapsed time 20.64 sec
d_6_bw_4_r_410.npz, elapsed time 20.65 sec
d_6_bw_4_r_443.npz, elapsed time 20.66 sec
d_6_bw_4_r_473.npz, elapsed time 20.65 sec
d_6_bw_4_r_504.npz, elapsed time 20.55 sec
d_6_bw_4_r_534.npz, elapsed time 20.57 sec
d_6_bw_4_r_563.npz, elapsed time 20.66 sec
d_6_bw_4_r_595.npz, elapsed time 20.67 sec
d_6_bw_4_r_625.npz, elapsed time 20.70 sec
d_6_bw_4_r_656.npz, elapsed time 20.64 sec
d_6_bw_4_r_687.npz, elapsed time 20.67 sec
d_6_bw_4_r_719.npz, elapsed time 20.66 sec
d_6_bw_4_r_748.npz, elapsed time 20.61 sec
d_6_bw_4_r_780.npz, elapsed time 20.51 sec
d_6_bw_4_r_809.npz, elapsed time 20.54 sec
d_6_bw_4_r_840.npz, elapsed time 20.52 sec
d_6_bw_4_r_870.npz, elapsed time 20.49 sec
d_6_bw_4_r_899.npz, elapsed time 20.50 sec
d_6_bw_4_r_930.npz, elapsed time 20.51 sec
d_6_bw_4_r_961.npz, elapsed time 20.55 sec
d_6_bw_4_r_990.npz, elapsed time 20.52 sec
d_6_bw_4_r_1019.npz, elapsed time 20.52 sec
d_6_bw_4_r_1050.npz, elapsed time 20.51 sec
d_6_bw_4_r_1079.npz, elapsed time 20.52 sec
d_6_bw_4_r_1108.npz, elapsed time 20.52 sec
d_6_bw_4_r_1138.npz, elapsed time 20.53 sec
d_6_bw_4_r_1168.npz, elapsed time 20.54 sec
d_6_bw_4_r_1199.npz, elapsed time 20.53 sec
d_6_bw_4_r_1230.npz, elapsed time 20.51 sec
d_6_bw_4_r_1261.npz, elapsed time 20.50 sec
d_6_bw_4_r_1291.npz, elapsed time 17.10 sec
d_6_bw_4_r_1316.npz, elapsed time 12.98 sec
d_6_bw_4_r_1336.npz, elapsed time 12.95 sec
d_6_bw_4_r_1354.npz, elapsed time 13.03 sec
d_8_bw_4_r_376.npz, elapsed time 41.89 sec
d_8_bw_4_r_413.npz, elapsed time 41.75 sec
d_8_bw_4_r_439.npz, elapsed time 41.80 sec
d_8_bw_4_r_470.npz, elapsed time 41.77 sec
d_8_bw_4_r_497.npz, elapsed time 41.87 sec
d_8_bw_4_r_530.npz, elapsed time 41.80 sec
d_8_bw_4_r_559.npz, elapsed time 41.71 sec
d_8_bw_4_r_589.npz, elapsed time 41.85 sec
d_8_bw_4_r_618.npz, elapsed time 41.77 sec
d_8_bw_4_r_647.npz, elapsed time 41.78 sec
d_8_bw_4_r_677.npz, elapsed time 41.75 sec
d_8_bw_4_r_707.npz, elapsed time 41.70 sec
d_8_bw_4_r_738.npz, elapsed time 41.69 sec
d_8_bw_4_r_769.npz, elapsed time 41.78 sec
d_8_bw_4_r_799.npz, elapsed time 41.69 sec
d_8_bw_4_r_829.npz, elapsed time 41.55 sec
d_8_bw_4_r_857.npz, elapsed time 41.04 sec
d_8_bw_4_r_887.npz, elapsed time 41.15 sec
d_8_bw_4_r_918.npz, elapsed time 41.27 sec
d_8_bw_4_r_946.npz, elapsed time 41.16 sec
d_8_bw_4_r_975.npz, elapsed time 41.18 sec
d_8_bw_4_r_1005.npz, elapsed time 40.02 sec
d_8_bw_4_r_1034.npz, elapsed time 29.35 sec
d_8_bw_4_r_1056.npz, elapsed time 29.78 sec
d_8_bw_4_r_1076.npz, elapsed time 28.50 sec
d_8_bw_4_r_1099.npz, elapsed time 39.04 sec
d_8_bw_4_r_1126.npz, elapsed time 41.22 sec
d_8_bw_4_r_1155.npz, elapsed time 41.30 sec
d_8_bw_4_r_1183.npz, elapsed time 41.24 sec
d_8_bw_4_r_1214.npz, elapsed time 41.31 sec
d_8_bw_4_r_1241.npz, elapsed time 41.34 sec
d_8_bw_4_r_1273.npz, elapsed time 41.36 sec
d_8_bw_4_r_1301.npz, elapsed time 41.25 sec
d_8_bw_4_r_1333.npz, elapsed time 41.28 sec
d_8_bw_4_r_1363.npz, elapsed time 32.30 sec
d_10_bw_4_r_390.npz, elapsed time 93.46 sec
d_10_bw_4_r_400.npz, elapsed time 93.77 sec
d_10_bw_4_r_433.npz, elapsed time 94.21 sec
d_10_bw_4_r_470.npz, elapsed time 94.16 sec
d_10_bw_4_r_499.npz, elapsed time 94.07 sec
d_10_bw_4_r_530.npz, elapsed time 88.60 sec
d_10_bw_4_r_554.npz, elapsed time 83.29 sec
d_10_bw_4_r_581.npz, elapsed time 81.13 sec
d_10_bw_4_r_609.npz, elapsed time 93.76 sec
d_10_bw_4_r_638.npz, elapsed time 66.35 sec
d_10_bw_4_r_657.npz, elapsed time 87.86 sec
d_10_bw_4_r_685.npz, elapsed time 84.01 sec
d_10_bw_4_r_710.npz, elapsed time 82.67 sec
d_10_bw_4_r_739.npz, elapsed time 93.59 sec
d_10_bw_4_r_769.npz, elapsed time 85.87 sec
d_10_bw_4_r_797.npz, elapsed time 71.95 sec
d_10_bw_4_r_822.npz, elapsed time 81.03 sec
d_10_bw_4_r_848.npz, elapsed time 93.86 sec
d_10_bw_4_r_877.npz, elapsed time 66.10 sec
d_10_bw_4_r_893.npz, elapsed time 78.91 sec
d_10_bw_4_r_918.npz, elapsed time 89.03 sec
d_10_bw_4_r_947.npz, elapsed time 67.06 sec
d_10_bw_4_r_970.npz, elapsed time 64.71 sec
d_10_bw_4_r_990.npz, elapsed time 72.76 sec
d_10_bw_4_r_1013.npz, elapsed time 93.50 sec
d_10_bw_4_r_1043.npz, elapsed time 85.67 sec
d_10_bw_4_r_1069.npz, elapsed time 65.28 sec
d_10_bw_4_r_1094.npz, elapsed time 89.83 sec
d_10_bw_4_r_1123.npz, elapsed time 93.70 sec
d_10_bw_4_r_1152.npz, elapsed time 93.92 sec
d_10_bw_4_r_1180.npz, elapsed time 93.54 sec
d_10_bw_4_r_1211.npz, elapsed time 72.26 sec
d_10_bw_4_r_1232.npz, elapsed time 93.31 sec
d_10_bw_4_r_1261.npz, elapsed time 93.16 sec
d_10_bw_4_r_1290.npz, elapsed time 93.29 sec
d_10_bw_4_r_1319.npz, elapsed time 93.15 sec
d_10_bw_4_r_1349.npz, elapsed time 75.13 sec
d_12_bw_4_r_376.npz, elapsed time 185.45 sec
d_12_bw_4_r_399.npz, elapsed time 185.96 sec
d_12_bw_4_r_430.npz, elapsed time 185.26 sec
d_12_bw_4_r_459.npz, elapsed time 185.48 sec
d_12_bw_4_r_489.npz, elapsed time 185.37 sec
d_12_bw_4_r_520.npz, elapsed time 185.65 sec
d_12_bw_4_r_552.npz, elapsed time 185.77 sec
d_12_bw_4_r_581.npz, elapsed time 186.06 sec
d_12_bw_4_r_612.npz, elapsed time 185.56 sec
d_12_bw_4_r_642.npz, elapsed time 186.46 sec
d_12_bw_4_r_673.npz, elapsed time 186.06 sec
d_12_bw_4_r_700.npz, elapsed time 185.68 sec
d_12_bw_4_r_731.npz, elapsed time 130.68 sec
d_12_bw_4_r_754.npz, elapsed time 131.48 sec
d_12_bw_4_r_773.npz, elapsed time 185.07 sec
d_12_bw_4_r_803.npz, elapsed time 187.63 sec
d_12_bw_4_r_834.npz, elapsed time 160.14 sec
d_12_bw_4_r_860.npz, elapsed time 138.88 sec
d_12_bw_4_r_885.npz, elapsed time 185.09 sec
d_12_bw_4_r_914.npz, elapsed time 185.35 sec
d_12_bw_4_r_944.npz, elapsed time 185.81 sec
d_12_bw_4_r_972.npz, elapsed time 178.10 sec
d_12_bw_4_r_1001.npz, elapsed time 180.70 sec
d_12_bw_4_r_1028.npz, elapsed time 179.41 sec
d_12_bw_4_r_1057.npz, elapsed time 182.90 sec
d_12_bw_4_r_1085.npz, elapsed time 186.92 sec
d_12_bw_4_r_1115.npz, elapsed time 187.13 sec
d_12_bw_4_r_1145.npz, elapsed time 187.08 sec
d_12_bw_4_r_1175.npz, elapsed time 188.46 sec
d_12_bw_4_r_1205.npz, elapsed time 135.71 sec
d_12_bw_4_r_1229.npz, elapsed time 139.63 sec
d_12_bw_4_r_1248.npz, elapsed time 186.09 sec
d_12_bw_4_r_1278.npz, elapsed time 186.71 sec
d_12_bw_4_r_1309.npz, elapsed time 185.88 sec
d_12_bw_4_r_1339.npz, elapsed time 182.04 sec
d_4_bw_4_r_368.npz, elapsed time 11.01 sec
d_4_bw_4_r_399.npz, elapsed time 10.91 sec
d_4_bw_4_r_432.npz, elapsed time 10.99 sec
d_4_bw_4_r_464.npz, elapsed time 10.99 sec
d_4_bw_4_r_496.npz, elapsed time 11.00 sec
d_4_bw_4_r_526.npz, elapsed time 10.94 sec
d_4_bw_4_r_558.npz, elapsed time 10.91 sec
d_4_bw_4_r_586.npz, elapsed time 10.92 sec
d_4_bw_4_r_618.npz, elapsed time 10.93 sec
d_4_bw_4_r_650.npz, elapsed time 10.91 sec
d_4_bw_4_r_678.npz, elapsed time 10.92 sec
d_4_bw_4_r_709.npz, elapsed time 10.92 sec
d_4_bw_4_r_741.npz, elapsed time 10.94 sec
d_4_bw_4_r_770.npz, elapsed time 10.95 sec
d_4_bw_4_r_802.npz, elapsed time 10.95 sec
d_4_bw_4_r_833.npz, elapsed time 10.94 sec
d_4_bw_4_r_864.npz, elapsed time 10.92 sec
d_4_bw_4_r_894.npz, elapsed time 10.91 sec
d_4_bw_4_r_925.npz, elapsed time 10.89 sec
d_4_bw_4_r_956.npz, elapsed time 10.88 sec
d_4_bw_4_r_985.npz, elapsed time 10.90 sec
d_4_bw_4_r_1016.npz, elapsed time 10.90 sec
d_4_bw_4_r_1047.npz, elapsed time 10.89 sec
d_4_bw_4_r_1079.npz, elapsed time 10.83 sec
d_4_bw_4_r_1108.npz, elapsed time 10.92 sec
d_4_bw_4_r_1140.npz, elapsed time 10.89 sec
d_4_bw_4_r_1170.npz, elapsed time 10.89 sec
d_4_bw_4_r_1203.npz, elapsed time 10.90 sec
d_4_bw_4_r_1231.npz, elapsed time 10.90 sec
d_4_bw_4_r_1261.npz, elapsed time 10.92 sec
d_4_bw_4_r_1291.npz, elapsed time 10.91 sec
d_4_bw_4_r_1320.npz, elapsed time 8.25 sec
d_4_bw_4_r_1342.npz, elapsed time 9.97 sec
d_6_bw_4_r_373.npz, elapsed time 20.45 sec
d_6_bw_4_r_402.npz, elapsed time 20.48 sec
d_6_bw_4_r_435.npz, elapsed time 20.49 sec
d_6_bw_4_r_467.npz, elapsed time 20.49 sec
d_6_bw_4_r_497.npz, elapsed time 20.48 sec
d_6_bw_4_r_527.npz, elapsed time 20.46 sec
d_6_bw_4_r_557.npz, elapsed time 20.45 sec
d_6_bw_4_r_588.npz, elapsed time 20.44 sec
d_6_bw_4_r_617.npz, elapsed time 20.47 sec
d_6_bw_4_r_648.npz, elapsed time 20.44 sec
d_6_bw_4_r_679.npz, elapsed time 20.41 sec
d_6_bw_4_r_709.npz, elapsed time 20.39 sec
d_6_bw_4_r_739.npz, elapsed time 20.39 sec
d_6_bw_4_r_772.npz, elapsed time 20.41 sec
d_6_bw_4_r_800.npz, elapsed time 20.37 sec
d_6_bw_4_r_832.npz, elapsed time 20.37 sec
d_6_bw_4_r_862.npz, elapsed time 20.34 sec
d_6_bw_4_r_892.npz, elapsed time 20.33 sec
d_6_bw_4_r_921.npz, elapsed time 20.33 sec
d_6_bw_4_r_952.npz, elapsed time 20.45 sec
d_6_bw_4_r_982.npz, elapsed time 20.50 sec
d_6_bw_4_r_1013.npz, elapsed time 20.50 sec
d_6_bw_4_r_1043.npz, elapsed time 20.49 sec
d_6_bw_4_r_1075.npz, elapsed time 20.51 sec
d_6_bw_4_r_1104.npz, elapsed time 20.55 sec
d_6_bw_4_r_1134.npz, elapsed time 20.52 sec
d_6_bw_4_r_1164.npz, elapsed time 20.51 sec
d_6_bw_4_r_1195.npz, elapsed time 20.54 sec
d_6_bw_4_r_1224.npz, elapsed time 20.51 sec
d_6_bw_4_r_1254.npz, elapsed time 20.51 sec
d_6_bw_4_r_1285.npz, elapsed time 20.48 sec
d_6_bw_4_r_1314.npz, elapsed time 20.46 sec
d_6_bw_4_r_1347.npz, elapsed time 19.07 sec
d_8_bw_4_r_377.npz, elapsed time 41.69 sec
d_8_bw_4_r_402.npz, elapsed time 41.79 sec
d_8_bw_4_r_435.npz, elapsed time 41.79 sec
d_8_bw_4_r_467.npz, elapsed time 41.36 sec
d_8_bw_4_r_491.npz, elapsed time 41.41 sec
d_8_bw_4_r_520.npz, elapsed time 41.40 sec
d_8_bw_4_r_550.npz, elapsed time 33.30 sec
